//X Y Z Planarity_(0.155122) Surface_variation_(0.155122) Verticality_(0.155122)
-6.08099985 -17.45680046 11.76099968 0.325487 0.169537 0.854171
-6.04720020 -17.33139992 11.93010044 0.396701 0.137025 0.175858
-5.99900007 -17.25379944 12.00300026 0.366444 0.148635 0.228174
-8.02330017 -17.82399940 13.42619991 0.212453 0.159151 0.652068
-9.29160023 -17.03499985 13.55480003 0.313095 0.243523 0.134760
-9.07479954 -16.62770081 16.71549988 0.083185 0.280835 0.998714
-8.33259964 -15.17580032 15.64589977 0.237757 0.058520 0.329790
-8.60299969 -15.15509987 15.97679996 0.321553 0.168782 0.500390
-6.66099977 -16.32659912 17.00009918 0.168753 0.144523 0.505313
-7.54409981 -15.37660027 17.05019951 0.093057 0.001916 0.880531
-8.32509995 -15.13840008 18.41349983 nan nan nan
-4.87739992 -17.68810081 -0.89190000 0.316022 0.220694 0.816506
-6.97760010 -16.47060013 -0.47470000 0.696931 0.026814 0.987967
-7.15350008 -16.21780014 -0.18550000 0.511640 0.058889 0.992809
-6.94220018 -16.47949982 3.79010010 0.717850 0.063039 0.977129
-7.01900005 -16.52160072 6.63159990 0.681660 0.101607 0.968194
-5.08979988 -15.55990028 9.11369991 0.135806 0.207861 0.823059
-8.16419983 -16.79840088 10.01029968 0.529748 0.138456 0.513417
-8.24059963 -16.74099922 10.09920025 0.320814 0.233072 0.755676
-7.16209984 -18.50460052 12.81890011 0.364758 0.229566 0.279169
-7.08020020 -16.49020004 12.63659954 0.355522 0.206416 0.419730
-7.23740005 -16.29479980 12.89109993 0.520364 0.098169 0.904414
-6.19880009 -16.47750092 16.85330009 0.143550 0.126944 0.565214
-6.05280018 -16.32250023 16.83849907 0.091460 0.223841 0.669050
-8.76840019 -16.46470070 17.28910065 nan nan nan
-6.97209978 -16.67149925 19.21260071 0.209269 0.017248 0.191970
-9.90540028 -15.93550014 18.61599922 0.316913 0.148025 0.183394
-5.52449989 -15.15610027 18.96730042 0.369877 0.011214 0.661562
-7.79020023 -15.03619957 19.33930016 nan nan nan
-6.97760010 -16.55299950 0.34299999 0.734043 0.048639 0.965497
-6.94969988 -16.35149956 0.43680000 0.649451 0.067861 0.924469
-7.04610014 -16.30109978 0.47470000 0.766899 0.076542 0.901923
-7.03959990 -16.38789940 3.89549994 0.627225 0.102242 0.877731
-6.92950010 -16.51880074 4.96700001 0.513506 0.065245 0.978127
-8.15359974 -17.73030090 11.07050037 0.144673 0.126635 0.894658
-6.54820013 -17.37820053 11.69270039 0.123674 0.153044 0.527011
-7.00190020 -16.65900040 10.89000034 0.131786 0.085014 0.415897
-7.90770006 -18.00139999 13.51980019 0.429223 0.187542 0.076949
-7.88180017 -17.64819908 13.61219978 nan nan nan
-8.82820034 -17.08769989 12.92549992 0.256143 0.171195 0.344823
-8.99279976 -16.92630005 13.05850029 0.302606 0.168495 0.495169
-7.29750013 -15.51210022 13.94190025 0.143640 0.144994 0.584218
-7.33720016 -15.42399979 13.99030018 0.351077 0.089767 0.162790
-8.74680042 -16.45560074 17.29430008 nan nan nan
-8.23709965 -15.50440025 15.82579994 0.278636 0.168282 0.138247
-6.91930008 -17.74379921 10.55879974 0.505792 0.118581 0.400763
-5.42030001 -16.58009911 11.24689960 0.347317 0.152800 0.428345
-7.56659985 -17.22360039 12.02079964 0.139545 0.152293 0.275976
-6.20020008 -16.37190056 12.71599960 0.417282 0.108373 0.548206
-7.97559977 -16.44280052 13.45909977 0.174994 0.227781 0.504081
-6.53560019 -16.30159950 16.55960083 0.179765 0.102604 0.384501
-8.49190044 -15.81890011 13.71630001 0.356489 0.121298 0.482274
-7.37570000 -15.48209953 14.48610020 0.191266 0.210815 0.738433
-7.67000008 -15.71329975 15.87930012 0.345791 0.058506 0.015905
-8.57100010 -16.44280052 19.06669998 0.354836 0.155738 0.826141
-8.66380024 -16.35370064 19.12249947 0.509383 0.138562 0.148914
-7.53779984 -15.53209972 17.12360001 0.042979 0.007798 0.703795
-7.79069996 -15.62639999 18.62120056 0.073096 0.244376 0.582990
-7.85830021 -15.53030014 18.66259956 0.102557 0.183435 0.622944
-8.07289982 -15.36180019 18.79179955 0.243214 0.122733 0.455461
-8.10359955 -15.25049973 18.81200027 0.148256 0.227574 0.252604
-4.83979988 -16.41349983 21.96139908 0.395331 0.137201 0.681174
-7.15439987 -17.57250023 19.31369972 0.216223 0.025533 0.178840
-5.90049982 -16.26320076 22.51549911 0.442179 0.174518 0.792217
-7.46929979 -18.28849983 13.14070034 0.358438 0.226542 0.565526
-7.62169981 -18.23640060 13.16819954 0.304779 0.155349 0.362720
-6.08860016 -17.52409935 11.44169998 0.090788 0.211338 0.904142
-7.50150013 -16.86879921 20.65349960 nan nan nan
-6.30280018 -17.39669991 11.46199989 0.163782 0.180186 0.283406
-6.02650023 -15.75749969 20.91580009 0.210432 0.144780 0.312409
-7.17019987 -16.42790031 16.27350044 0.413564 0.171519 0.741579
-5.95200014 -15.39309978 18.01709938 0.376287 0.162236 0.340563
-6.56129980 -15.10309982 20.95089912 0.336848 0.110898 0.518956
-6.85780001 -15.99530029 14.78409958 0.233820 0.199950 0.876686
-9.34379959 -16.48620033 18.49110031 0.335422 0.059374 0.703426
-6.99889994 -16.48259926 10.27509975 0.210102 0.239884 0.559698
-7.06829977 -16.40859985 10.27260017 0.554630 0.118198 0.933468
-7.02419996 -16.45789909 9.16170025 0.529218 0.099960 0.943816
-6.98199987 -16.50819969 8.07040024 0.473878 0.077096 0.943233
-7.02750015 -15.35039997 14.65540028 0.429392 0.064307 0.005461
-6.94549990 -16.48209953 4.85610008 0.596362 0.082339 0.964933
-6.97870016 -16.39430046 4.84390020 0.592834 0.086840 0.973946
-4.99480009 -17.40699959 19.41169930 0.163856 0.218568 0.312999
-5.06920004 -17.32859993 19.38419914 0.428330 0.153259 0.396434
-5.28299999 -17.32060051 19.44949913 0.268957 0.159753 0.134851
-7.25939989 -18.64559937 19.44169998 nan nan nan
-7.14039993 -16.80310059 21.26269913 0.086777 0.002629 0.822155
-7.18410015 -16.13529968 22.41510010 nan nan nan
-6.96260023 -16.47750092 20.96929932 0.383114 0.067065 0.070965
-5.94420004 -16.43359947 19.07489967 0.134633 0.190345 0.502465
-7.55249977 -18.06170082 13.53999996 0.121322 0.139373 0.183328
-5.89799976 -17.62199974 11.84560013 0.310687 0.209732 0.939580
-9.60120010 -16.04249954 20.00909996 0.393035 0.219060 0.215225
-9.27620029 -16.41920090 18.59410095 0.371578 0.199399 0.145644
-7.10379982 -16.47439957 15.22550011 0.182876 0.161848 0.837085
-7.08510017 -16.24390030 15.08460045 0.310108 0.207619 0.438834
-5.09429979 -16.11969948 12.15520000 0.501663 0.159571 0.084229
-4.95629978 -16.42079926 11.12600040 0.153584 0.233984 0.907823
-5.83669996 -15.45040035 13.10060024 0.693242 0.098776 0.160202
-9.43089962 -15.82339954 13.90450001 0.220228 0.148860 0.433518
-9.51280022 -15.74040031 13.86900043 0.427996 0.173898 0.381514
-5.15479994 -16.47019958 23.49679947 0.379133 0.129770 0.515023
-4.99879980 -17.57749939 19.41790009 0.526254 0.120822 0.092027
-6.68599987 -16.51519966 22.16720009 0.114231 0.019153 0.234577
-6.57600021 -16.82609940 20.68269920 0.421689 0.043979 0.717752
-5.92080021 -15.42469978 20.84339905 0.158029 0.164946 0.936996
-6.29809999 -17.04109955 19.14879990 0.227290 0.255026 0.377529
-9.06529999 -15.72490025 21.98489952 0.188024 0.134662 0.165325
-5.35440016 -14.94219971 18.55270004 0.233024 0.028275 0.734079
-6.25169992 -15.67650032 17.84239960 0.237795 0.242993 0.155127
-8.82170010 -16.44759941 19.01889992 0.304138 0.219250 0.827095
-7.70179987 -17.35650063 16.39060020 0.391988 0.168841 0.122205
-9.16440010 -16.25130081 17.16629982 0.342064 0.150298 0.800630
-9.85540009 -16.12260056 17.12739944 0.381966 0.132864 0.310296
-7.38210011 -15.44750023 14.63910007 0.511578 0.097668 0.811374
-7.00540018 -16.43020058 12.51539993 0.400729 0.189275 0.916413
-5.97429991 -16.29319954 22.51510048 0.390297 0.094831 0.588480
-7.05200005 -16.45829964 22.76630020 nan nan nan
-5.89940023 -16.49180031 20.45829964 nan nan nan
-6.40740013 -15.98309994 19.53700066 0.207566 0.017478 0.603740
-6.41739988 -15.77589989 19.17740059 0.506279 0.118139 0.830105
-6.94199991 -16.51199913 3.23420000 0.846550 0.047952 0.949119
-7.15700006 -16.28070068 1.82169998 0.804294 0.056835 0.998129
-6.95489979 -16.46559906 6.61719990 0.518203 0.066686 0.883786
-6.96460009 -16.55319977 6.55350018 0.640590 0.074938 0.945944
-6.95749998 -16.42359924 5.21110010 0.516758 0.057661 0.994377
-7.03509998 -16.34959984 3.88590002 0.567890 0.062267 0.894996
-5.21460009 -15.33250046 9.22589970 0.330423 0.204699 0.126512
-7.04580021 -16.36639977 9.65340042 0.512192 0.074109 0.895942
-7.04160023 -16.39049911 8.43620014 0.511530 0.079189 0.990654
-7.08599997 -16.58709908 6.02370024 0.688351 0.100226 0.911674
-7.01070023 -16.48340034 4.87960005 0.466201 0.140317 0.976389
-5.33080006 -13.90900040 0.11930000 0.131398 0.198280 0.350817
-7.00099993 -16.27619934 0.38310000 0.695929 0.064323 0.957925
-9.05210018 -14.68169975 16.04520035 0.502035 0.158417 0.305952
-8.63609982 -14.89369965 15.88720036 0.284438 0.144842 0.185830
-6.96759987 -14.29699993 13.90799999 0.271604 0.220811 0.465583
-8.20119953 -15.46920013 15.76029968 0.344014 0.229610 0.431721
-8.25949955 -15.62440014 15.80189991 0.259171 0.174000 0.184839
-10.03110027 -17.00149918 12.74720001 0.224833 0.207089 0.228495
-8.36460018 -16.52569962 9.82639980 0.138333 0.190296 0.394448
-6.28369999 -16.52319908 18.92799950 0.322364 0.104690 0.862893
-6.65910006 -16.82920074 19.18449974 0.046355 0.050450 0.648183
-7.06250000 -16.93580055 16.72389984 0.532902 0.019709 0.131195
-6.85330009 -16.96190071 16.63100052 0.199260 0.039521 0.252868
-7.04069996 -16.35280037 7.30380011 0.537641 0.056815 0.918133
-7.96950006 -17.55489922 14.61380005 0.153953 0.010124 0.062279
-5.81389999 -17.63870049 11.47589970 0.346139 0.164410 0.756560
-6.99249983 -16.46069908 8.05630016 0.700908 0.084739 0.954142
-7.13660002 -16.64439964 8.11740017 0.733190 0.041294 0.923929
-7.02549982 -16.37150002 10.28880024 0.599768 0.090367 0.997619
-9.62049961 -15.91440010 19.94549942 0.358778 0.048854 0.641961
-6.77129984 -15.64439964 14.73960018 0.395736 0.165523 0.274241
-7.18069983 -16.55750084 13.94690037 0.254075 0.198767 0.360968
-5.52909994 -15.32390022 19.34499931 0.156610 0.228286 0.660405
-6.29269981 -17.35740089 11.61820030 0.365509 0.125826 0.498115
-8.08199978 -18.16200066 13.46549988 0.102123 0.236832 0.309376
-7.42250013 -18.21470070 13.33600044 0.411320 0.131519 0.419899
-6.88560009 -16.43750000 21.97389984 nan nan nan
-6.70480013 -16.48469925 21.90880013 nan nan nan
-4.06890011 -16.44919968 19.22739983 0.265267 0.163962 0.764042
-8.69260025 -16.90250015 12.59510040 0.476524 0.105432 0.864177
-8.01560020 -17.58370018 11.65799999 0.039111 0.242273 0.566185
-9.07540035 -16.82749939 14.02999973 0.531027 0.161527 0.253418
-6.72879982 -15.45489979 14.23709965 0.247778 0.204999 0.484352
-8.15470028 -15.49530029 15.91259956 0.403057 0.183498 0.086105
-4.88110018 -16.24239922 12.02579975 0.215003 0.126010 0.462571
-6.99149990 -16.20219994 14.85620022 0.395761 0.181123 0.591865
-6.60839987 -17.20759964 15.62020016 0.590102 0.084350 0.673491
-6.99779987 -16.83709908 16.86510086 0.355945 0.037020 0.827092
-6.61590004 -16.05130005 17.68059921 0.543782 0.092371 0.500815
-5.41109991 -15.92469978 17.35980034 0.102423 0.079800 0.953626
-8.60219955 -16.06599998 21.46920013 0.418478 0.043156 0.176546
-7.11129999 -16.59449959 19.87240028 nan nan nan
-7.16669989 -18.02109909 19.49650002 0.449508 0.169553 0.458378
-7.01020002 -16.62140083 21.59079933 0.119384 0.003114 0.424330
-5.92479992 -16.18709946 22.64349937 0.321946 0.115381 0.863738
-6.93639994 -16.25219917 24.91410065 nan nan nan
-6.94969988 -16.38269997 25.05800056 nan nan nan
-7.04629993 -16.40509987 9.23480034 0.298258 0.119935 0.961613
-7.08099985 -17.88789940 9.19719982 0.372883 0.093715 0.744623
-6.91260004 -14.52140045 13.78349972 0.314141 0.209087 0.523256
-5.03410006 -16.41799927 11.31809998 0.153233 0.190439 0.642058
-9.32489967 -16.70859909 14.41110039 0.318658 0.153747 0.739380
-7.00640011 -14.88449955 14.23089981 0.190159 0.132707 0.555325
-7.03970003 -15.47140026 14.96300030 0.516085 0.112157 0.014392
-6.16879988 -17.44689941 15.67329979 0.064411 0.247633 0.639208
-5.73129988 -15.20040035 18.37100029 0.204885 0.079984 0.018887
-6.52010012 -15.80809975 19.21380043 0.172681 0.182466 0.753243
-8.98289967 -15.93929958 21.62450027 0.155957 0.119821 0.950282
-7.33839989 -18.72270012 19.00939941 0.256224 0.157934 0.073912
-6.16790009 -17.01770020 20.86759949 0.777938 0.061920 0.789200
-6.92159986 -16.44980049 22.23250008 nan nan nan
-6.12779999 -15.18579960 22.51720047 0.300270 0.108501 0.406241
-7.08209991 -16.63759995 8.51889992 0.521242 0.066193 0.932701
-9.24909973 -16.96520042 13.55459976 0.214847 0.235108 0.568326
-7.43100023 -15.26519966 13.74510002 0.561328 0.149342 0.910879
-9.04899979 -15.04880047 15.46119976 0.144071 0.168707 0.674258
-8.77890015 -15.09630013 15.73299980 0.369988 0.182054 0.992910
-7.80289984 -17.14209938 14.94029999 0.255300 0.222872 0.305076
-7.65369987 -16.05209923 15.54319954 0.233110 0.203127 0.540163
-6.78620005 -17.18040085 15.70470047 0.483499 0.041808 0.823577
-5.94840002 -15.35770035 17.97290039 0.503946 0.146808 0.388137
-6.46220016 -17.03540039 18.67169952 nan nan nan
-8.94419956 -15.96080017 21.54089928 0.359941 0.062342 0.958853
-5.85279989 -17.12649918 19.26070023 0.249821 0.194066 0.897410
-7.49679995 -16.75950050 20.75020027 0.183476 0.004335 0.261449
-6.64870024 -16.69599915 21.05649948 0.127212 0.111228 0.361312
-6.71630001 -15.54860020 21.52160072 nan nan nan
-5.16520023 -16.47719955 21.31320000 0.243891 0.120701 0.352892
-4.02909994 -15.76529980 -0.99629998 0.449027 0.107249 0.485368
-5.23839998 -15.33720016 -0.45390001 0.190213 0.120989 0.837554
-4.72289991 -15.13529968 -0.11650000 0.224881 0.107090 0.213055
-7.07849979 -16.23959923 -0.13959999 0.621680 0.067288 0.968093
-6.93739986 -16.43219948 1.93719995 0.531756 0.043038 0.957667
-6.94070005 -16.44659996 2.03570008 0.854615 0.049116 0.973055
-6.95830011 -16.46769905 2.13400006 0.765777 0.045593 0.943084
-7.02570009 -16.44479942 10.17660046 0.461663 0.122009 0.923163
-7.02640009 -16.47800064 10.40330029 0.408151 0.130943 0.892651
-6.00829983 -17.43740082 11.77219963 0.518138 0.137907 0.843273
-6.46029997 -17.71220016 12.16870022 0.346082 0.168582 0.483677
-7.68160009 -18.39459991 12.87040043 0.483069 0.169486 0.629577
-9.65439987 -16.75559998 13.67930031 0.312217 0.210103 0.914113
-8.74810028 -16.76379967 16.31209946 0.106601 0.148062 0.588345
-6.73540020 -17.16390038 15.79300022 0.298616 0.060392 0.867352
-5.21840000 -17.82749939 16.22820091 0.275398 0.076848 0.810443
-7.93170023 -15.43449974 18.39049911 0.259036 0.028656 0.491592
-8.65600014 -14.43920040 18.84110069 0.230841 0.144854 0.310380
-7.10939980 -16.48299980 18.84659958 0.666274 0.071950 0.181270
-7.21560001 -17.94289970 19.45840073 0.303449 0.200891 0.860129
-7.23199987 -16.61980057 19.48959923 0.293673 0.035432 0.676187
-7.13350010 -16.61359978 19.71549988 nan nan nan
-7.15780020 -16.76810074 20.75110054 nan nan nan
-6.09530020 -16.40469933 21.05909920 nan nan nan
-6.63789988 -16.90780067 23.15130043 0.106807 0.016653 0.436600
-6.40700006 -16.86249924 23.45400047 0.202966 0.101305 0.005896
-5.49989986 -16.48019981 23.20089912 0.380518 0.108335 0.228377
-4.32830000 -16.97360039 -0.96689999 0.422948 0.098441 0.305075
-6.96479988 -16.47200012 3.49580002 0.662037 0.068524 0.986509
-6.22259998 -17.24930000 11.70100021 0.206025 0.218319 0.297116
-6.92129993 -17.47360039 12.86410046 0.592009 0.082159 0.390651
-7.49249983 -16.10440063 15.28950024 0.238794 0.167599 0.024761
-7.57830000 -17.36599922 16.13940048 0.540112 0.121022 0.027263
-6.05889988 -16.37080002 17.07080078 0.315890 0.187457 0.228540
-7.39330006 -18.29879951 18.84790039 0.250643 0.113976 0.986218
-9.15699959 -16.36730003 19.10169983 0.737151 0.102033 0.043583
-9.11359978 -16.21789932 19.88739967 0.382696 0.135450 0.697887
-5.73759985 -17.23999977 19.27560043 0.072768 0.181006 0.782885
-7.52040005 -15.44699955 19.47649956 0.467727 0.186418 0.513589
-7.01840019 -16.39879990 20.63769913 0.165526 0.127461 0.981818
-5.04419994 -16.51670074 21.72579956 0.242065 0.095172 0.221329
-7.10659981 -16.20050049 -0.02710000 0.500494 0.040605 0.932456
-6.99499989 -16.52000046 1.76349998 0.466645 0.056363 0.984705
-6.96320009 -16.40649986 4.39620018 0.588943 0.063257 0.960540
-5.20020008 -15.36760044 9.11279964 0.302276 0.177697 0.782453
-6.22189999 -17.71459961 11.08380032 0.158331 0.228372 0.747459
-6.21929979 -17.43339920 11.55830002 0.318175 0.135851 0.262789
-4.66550016 -16.36129951 11.45110035 0.305575 0.168345 0.815245
-7.12779999 -16.36310005 11.92529964 0.321407 0.136587 0.999919
-8.29360008 -17.57349968 13.88869953 0.515086 0.002532 0.908175
-7.09320021 -16.52659988 14.17099953 0.318328 0.099305 0.920197
-7.07170010 -14.91959953 14.26970005 0.064911 0.220276 0.736991
-7.59759998 -15.98729992 15.69429970 0.250345 0.205189 0.835665
-8.68099976 -15.09440041 15.79010010 0.237911 0.176598 0.960745
-8.60120010 -15.00020027 15.85529995 0.139283 0.264768 0.013364
-9.09879971 -16.48900032 19.61269951 0.249463 0.060605 0.697895
-4.47179985 -16.48180008 18.81340027 0.103881 0.070202 0.164932
-8.98700047 -16.24040031 19.88339996 0.382018 0.170311 0.335793
-6.21409988 -16.97120094 20.72750092 0.284140 0.143147 0.840371
-7.00460005 -16.41040039 22.99629974 0.023448 0.256335 0.239892
-5.11840010 -15.81389999 11.79450035 0.225037 0.095352 0.678555
-7.41200018 -17.54920006 13.88169956 0.144901 0.130284 0.375823
-7.08409977 -16.42259979 12.81009960 0.449684 0.090653 0.919122
-7.14589977 -16.36499977 12.90330029 0.591988 0.134504 0.948400
-6.40889978 -17.35790062 14.93270016 0.414472 0.141207 0.960531
-7.89529991 -17.15290070 14.59179974 0.237653 0.133047 0.466518
-7.50570011 -16.00679970 13.46259975 0.429003 0.043450 0.388539
-7.91440010 -15.88199997 15.60029984 0.320018 0.205040 0.982064
-7.93270016 -15.79829979 15.68010044 0.354673 0.187362 0.384950
-5.10750008 -17.50499916 19.05780029 0.363106 0.107606 0.699316
-5.74889994 -15.94569969 17.18770027 0.373975 0.091834 0.581845
-5.74970007 -15.85669994 17.25650024 0.484294 0.095455 0.548032
-9.38490009 -16.43709946 18.25489998 0.229555 0.102166 0.933246
-6.13509989 -17.02569962 20.53540039 0.263295 0.146707 0.100450
-7.03410006 -16.43750000 19.93379974 0.537633 0.023771 0.583051
-7.67199993 -15.32909966 19.46240044 0.381904 0.063396 0.525304
-5.10430002 -16.58440018 21.75300026 0.348753 0.100373 0.796367
-5.02440023 -16.44840050 21.76399994 0.100812 0.106895 0.992504
-6.44089985 -17.92449951 10.20960045 0.477815 0.126634 0.763519
-6.69619989 -17.95849991 10.31859970 0.404768 0.117652 0.885196
-6.81389999 -17.91090012 10.38899994 0.141115 0.162068 0.924608
-5.08510017 -15.58940029 9.15480042 0.137511 0.191631 0.724387
-4.97879982 -16.39719963 11.19719982 0.168580 0.220973 0.879339
-7.02780008 -16.61280060 10.89459991 0.384894 0.115026 0.732220
-7.24310017 -18.97179985 18.72249985 0.421549 0.051282 0.703830
-5.74249983 -15.48820019 13.07450008 0.480792 0.129816 0.197509
-7.28130007 -17.99069977 18.96290016 0.458069 0.079483 0.297213
-5.96409988 -16.39080048 16.93560028 0.166366 0.229584 0.871958
-6.03679991 -16.20009995 17.02809906 0.324351 0.207792 0.554455
-7.29099989 -14.98060036 14.04249954 0.042470 0.229042 0.225363
-6.51230001 -15.73349953 17.45369911 0.257854 0.068996 0.273119
-8.51420021 -15.30290031 15.99219990 0.152344 0.164955 0.087340
-6.21689987 -16.61079979 21.56990051 0.180342 0.004284 0.475632
-5.51189995 -16.34149933 22.65089989 0.422633 0.021782 0.088157
-7.13269997 -16.44050026 22.35689926 nan nan nan
-7.54050016 -15.40939999 19.70599937 0.226225 0.190013 0.205024
-4.89260006 -18.32659912 16.03370094 0.133478 0.204943 0.927964
-5.17339993 -17.85919952 16.15099907 0.132316 0.217686 0.620869
-6.95499992 -16.58970070 8.59609985 0.545554 0.070434 0.953029
-8.10299969 -16.86599922 10.04139996 0.401257 0.210216 0.725675
-5.50719976 -16.02949905 12.64000034 0.411315 0.164471 0.560937
-7.86880016 -17.23250008 14.84899998 0.398744 0.173432 0.959291
-6.19040012 -17.07859993 19.31380081 0.236557 0.057310 0.039162
-7.01609993 -16.63229942 15.72589970 0.323350 0.103280 0.767529
-6.19469976 -16.91290092 20.72310066 0.277837 0.164447 0.973352
-8.00070000 -16.54280090 14.89080048 0.056314 0.229680 0.339880
-7.69759989 -16.71279907 18.75230026 0.334152 0.176520 0.198098
-6.13549995 -15.70829964 17.81749916 0.171275 0.216260 0.295719
-7.78870010 -15.71389961 18.73279953 0.223895 0.186785 0.079875
-6.54470015 -15.26529980 20.77589989 0.219446 0.159500 0.205874
-6.45660019 -15.27810001 22.19039917 0.389391 0.107940 0.244671
-5.34359980 -17.49460030 19.06559944 0.344573 0.089051 0.303265
-7.36369991 -18.20319939 18.80999947 0.148019 0.184245 0.851815
-6.10319996 -17.09939957 20.67799950 0.429847 0.092866 0.663193
-5.74730015 -16.47330093 23.20700073 0.235112 0.053190 0.359432
-7.00990009 -17.45490074 18.41659927 0.074963 0.030247 0.245423
-6.78450012 -17.20019913 18.23889923 0.078466 0.026775 0.148768
-8.01469994 -17.99900055 16.27129936 0.316821 0.132986 0.556971
-4.92630005 -16.44930077 11.36660004 0.167793 0.234609 0.861445
-7.27239990 -16.42709923 22.50699997 nan nan nan
-7.12960005 -17.40259933 9.78040028 0.102541 0.054486 0.441780
-7.85820007 -16.32279968 21.25849915 nan nan nan
-6.84539986 -16.76749992 9.60779953 0.032326 0.049145 0.208695
-5.53599977 -14.89130020 18.23730087 0.097329 0.137557 0.599642
-7.46689987 -15.82299995 18.06809998 nan nan nan
-7.64139986 -16.10750008 15.59790039 0.217694 0.235297 0.782615
-8.61009979 -16.64410019 14.77910042 0.497562 0.138401 0.301304
-9.32859993 -17.02000046 13.79819965 0.651229 0.119690 0.825047
-9.40649986 -16.15290070 18.98259926 0.380307 0.213543 0.984305
-6.96260023 -16.46680069 6.27699995 0.511305 0.082187 0.937908
-5.85400009 -15.35079956 23.47069931 0.031495 0.031879 0.167066
-5.94229984 -15.26140022 23.43359947 nan nan nan
-5.59390020 -17.50429916 15.93980026 0.343238 0.196047 0.458459
-5.51090002 -15.75839996 17.52359962 0.613018 0.092858 0.343124
-5.62060022 -15.69680023 17.50849915 0.330261 0.150663 0.533206
-6.05420017 -16.26160049 16.59630013 0.323878 0.142309 0.762134
-6.31710005 -15.56789970 17.59280014 0.076112 0.184743 0.394965
-7.53149986 -18.49699974 12.74040031 0.311524 0.095597 0.675539
-5.93529987 -17.37619972 12.01630020 0.477975 0.122731 0.130824
-6.18849993 -17.28870010 11.98359966 0.301556 0.136468 0.521304
-9.25829983 -14.68640041 20.87969971 nan nan nan
-6.97980022 -15.74680042 15.06820011 0.398711 0.170560 0.009404
-8.38090038 -16.73810005 14.52089977 0.350641 0.085906 0.892772
-7.08090019 -16.42289925 12.83689976 0.339494 0.096117 0.991567
-6.99079990 -16.45809937 10.30669975 0.248796 0.220024 0.881953
-5.77969980 -16.37560081 21.86829948 0.563536 0.098110 0.301311
-5.28109980 -17.39049911 19.36210060 0.334154 0.175931 0.692020
-5.85419989 -15.54829979 20.95770073 0.145398 0.121211 0.916261
-6.04120016 -17.15379906 19.18880081 0.239211 0.146719 0.967978
-6.41379976 -17.02120018 19.08550072 0.445651 0.082751 0.641566
-7.33440018 -16.94869995 19.09000015 0.308403 0.023014 0.541315
-5.55740023 -15.64910030 17.60190010 0.383504 0.136253 0.262240
-6.01660013 -17.28910065 16.04350090 0.226357 0.156821 0.036576
-7.11380005 -16.41659927 16.83250046 0.367298 0.130660 0.981602
-7.30709982 -17.16300011 14.31970024 0.376651 0.136281 0.702537
-7.75869989 -18.12750053 13.59189987 0.283150 0.170778 0.397954
-8.96739960 -17.12579918 12.56989956 0.402305 0.175181 0.842987
-10.05860043 -17.14710045 12.48029995 0.289901 0.185774 0.972451
-5.02330017 -16.42519951 21.85519981 0.268994 0.210486 0.177793
-6.19710016 -15.82400036 23.14819908 0.254427 0.058600 0.511948
-6.89650011 -16.63629913 21.96789932 0.202864 0.030036 0.726407
-6.01569986 -17.22520065 20.68230057 0.073550 0.120802 0.494133
-6.03490019 -16.90069962 20.15609932 nan nan nan
-7.13899994 -16.74320030 19.69050026 nan nan nan
-4.96390009 -18.24769974 16.05039978 0.075472 0.187597 0.513036
-8.76609993 -16.50209999 18.96139908 0.308092 0.076504 0.693051
-6.35069990 -17.19939995 16.12520027 0.435586 0.167602 0.050627
-7.15859985 -16.66679955 15.04189968 0.429932 0.140570 0.730273
-5.28039980 -15.80519962 12.29640007 0.607045 0.131540 0.250054
-7.02629995 -16.49469948 12.67059994 0.310481 0.142540 0.607368
-8.75990009 -17.07329941 12.87209988 0.232708 0.129031 0.638552
-6.88740015 -16.53310013 24.36580086 nan nan nan
-6.31580019 -15.95769978 23.12989998 0.311970 0.145588 0.740755
-6.98640013 -16.32539940 2.55599999 0.652780 0.058542 0.965508
-5.45190001 -15.25109959 -0.83050001 0.110877 0.113879 0.437117
-4.01049995 -15.68869972 -0.89029998 0.430142 0.104037 0.370073
-6.99849987 -16.49979973 10.92640018 0.527649 0.108916 0.774672
-5.11940002 -15.43089962 9.16170025 0.050064 0.275367 0.094375
-6.98129988 -16.49979973 8.35960007 0.530526 0.101590 0.928309
-7.02990007 -16.34550095 7.20060015 0.492037 0.068234 0.953479
-7.00579977 -16.55509949 3.47270012 0.709415 0.075242 0.947833
-4.88320017 -15.74779987 -0.06460000 0.358665 0.063253 0.093193
-4.35659981 -16.94969940 -0.73920000 0.108201 0.045901 0.012814
-5.37319994 -17.65810013 -0.91939998 0.453603 0.129969 0.374462
-9.17179966 -16.63899994 16.59740067 0.254263 0.234866 0.365800
-5.62510014 -15.72929955 17.38220024 0.470506 0.161610 0.621560
-7.12960005 -16.43930054 16.90670013 0.517565 0.098368 0.930731
-7.57579994 -16.43479919 14.52260017 0.080889 0.070451 0.161925
-7.10760021 -16.43779945 14.31169987 0.323268 0.136591 0.936738
-7.09509993 -16.51079941 13.06849957 0.226613 0.114633 0.891200
-8.20250034 -15.84449959 7.60500002 0.135087 0.104954 0.062312
-8.31089973 -16.63730049 9.89060020 0.363780 0.149914 0.575086
-8.02420044 -17.87849998 13.41549969 0.160548 0.208314 0.698851
-5.26300001 -17.61949921 15.95359993 0.244690 0.185233 0.409513
-7.35589981 -18.27560043 13.13449955 0.343130 0.196898 0.703120
