"point" "x" "y" "z"
"43367" "-5.52290010" "-15.33069992" "19.46039963"
"43368" "-10.37150002" "-17.25950050" "12.23869991"
"43369" "-8.65769958" "-14.85599995" "15.92129993"
"43370" "-5.47230005" "-17.92009926" "14.87889957"
"43371" "-5.70330000" "-17.28070068" "19.16900063"
"43372" "-6.69189978" "-15.58230019" "14.67889977"
"43373" "-9.57059956" "-17.04549980" "12.77579975"
"43374" "-4.55240011" "-15.75739956" "0.12030000"
"43375" "-7.44659996" "-15.62510014" "19.37280083"
"43376" "-8.94909954" "-16.06889915" "16.87940025"
"43377" "-7.34149981" "-18.05579948" "18.91939926"
"43378" "-5.51779985" "-15.53460026" "12.84689999"
"43379" "-5.89270020" "-16.19479942" "16.95439911"
"43380" "-6.88369989" "-15.03950024" "14.41769981"
"43381" "-7.20160007" "-16.32970047" "10.65970039"
"43382" "-5.54349995" "-15.57110023" "12.88619995"
"43383" "-7.05770016" "-17.69840050" "15.04979992"
"43384" "-8.14890003" "-16.39660072" "10.30000019"
"43385" "-7.16130018" "-16.32850075" "11.91749954"
"43386" "-7.18760014" "-16.33090019" "13.39999962"
"43387" "-6.77930021" "-15.82139969" "14.69390011"
"43388" "-6.96980000" "-17.77099991" "9.98190022"
"43389" "-4.99830008" "-16.26889992" "11.64750004"
"43390" "-7.19600010" "-17.86689949" "19.18709946"
"43391" "-8.11489964" "-16.96809959" "9.63669968"
"43392" "-7.12039995" "-16.32830048" "12.75500011"
"43393" "-5.12410021" "-16.09880066" "12.17420006"
"43394" "-7.96850014" "-16.85219955" "18.37019920"
"43395" "-5.85309982" "-15.14760017" "18.15609932"
"43396" "-4.12510014" "-16.35880089" "19.12170029"
"43397" "-5.59719992" "-16.17900085" "9.77989960"
"43398" "-5.56389999" "-16.17760086" "9.89529991"
"43399" "-7.06199980" "-16.40530014" "11.67730045"
"43400" "-7.30609989" "-15.39099979" "14.02320004"
"43401" "-6.87849998" "-15.02799988" "14.24870014"
"43402" "-6.98120022" "-18.48970032" "12.94620037"
"43403" "-7.08629990" "-16.45210075" "12.60299969"
"43404" "-9.53509998" "-16.74440002" "14.68389988"
"43405" "-4.89709997" "-16.47240067" "19.14039993"
"43406" "-8.64099979" "-16.85849953" "12.78219986"
"43407" "-6.35109997" "-15.03250027" "17.45439911"
"43408" "-8.20359993" "-16.70260048" "9.87829971"
"43409" "-7.05970001" "-16.42079926" "10.97609997"
"43410" "-7.16739988" "-16.42580032" "11.09029961"
"43411" "-5.42859983" "-18.04299927" "14.69729996"
"43412" "-7.11649990" "-16.38759995" "13.19919968"
"43413" "-6.20800018" "-15.89099979" "19.07110023"
"43414" "-9.14369965" "-16.95940018" "13.37530041"
"43415" "-5.47139978" "-17.97769928" "14.85999966"
"43416" "-8.08710003" "-16.94650078" "10.00170040"
"43417" "-7.10169983" "-16.39430046" "14.16549969"
"43418" "-8.94229984" "-16.02930069" "17.16729927"
"43419" "-10.22640038" "-17.31710052" "12.06079960"
"43420" "-5.02209997" "-18.21349907" "15.10120010"
"43421" "-9.17780018" "-17.49430084" "12.28279972"
"43422" "-9.14299965" "-17.44330025" "12.21730042"
"43423" "-8.24810028" "-16.16469955" "22.21159935"
"43424" "-7.14639997" "-16.39959908" "14.48320007"
"43425" "-8.84319973" "-16.41740036" "19.93269920"
"43426" "-8.84659958" "-17.00749969" "12.87720013"
"43427" "-8.91790009" "-17.10530090" "12.77519989"
"43428" "-8.93859959" "-17.14590073" "12.64680004"
"43429" "-4.83459997" "-16.31250000" "11.79790020"
"43430" "-7.08239985" "-16.34980011" "14.64850044"
"43431" "-7.10599995" "-16.31929970" "5.34859991"
"43432" "-6.97730017" "-16.43400002" "5.00769997"
"43433" "-7.23939991" "-16.32049942" "2.72350001"
"43434" "-7.11289978" "-16.25989914" "2.61179996"
"43435" "-7.05249977" "-16.27890015" "2.49909997"
"43436" "-7.00460005" "-16.31299973" "2.38619995"
"43437" "-4.03469992" "-15.05970001" "-0.38780001"
"43438" "-8.42169952" "-16.34819984" "19.78000069"
"43439" "-7.09469986" "-16.34679985" "11.94789982"
"43440" "-6.96589994" "-16.47430038" "6.08669996"
"43441" "-7.02810001" "-16.42090034" "12.33990002"
"43442" "-8.27690029" "-16.62039948" "9.91689968"
"43443" "-7.59170008" "-15.07110023" "19.49239922"
"43444" "-10.12049961" "-16.78260040" "14.65960026"
"43445" "-9.30119991" "-16.71660042" "14.39019966"
"43446" "-6.56960011" "-15.77350044" "17.70059967"
"43447" "-5.34660006" "-14.83959961" "18.47209930"
"43448" "-7.17129993" "-16.30850029" "12.27169991"
"43449" "-7.03369999" "-16.43350029" "8.18340015"
"43450" "-9.28209972" "-16.70960045" "14.40159988"
"43451" "-8.08230019" "-16.94910049" "10.13879967"
"43452" "-5.49720001" "-16.15780067" "9.90810013"
"43453" "-8.04500008" "-16.88890076" "10.00150013"
"43454" "-6.26230001" "-17.73900032" "10.70209980"
"43455" "-5.48769999" "-14.82229996" "18.27020073"
"43456" "-9.69079971" "-17.06620026" "12.35200024"
"43457" "-7.77640009" "-15.90670013" "12.48359966"
"43458" "-6.67140007" "-14.27540016" "13.55990028"
"43459" "-5.29640007" "-14.70149994" "18.30909920"
"43460" "-5.09229994" "-15.72080040" "9.29839993"
"43461" "-5.02309990" "-18.16930008" "14.92350006"
"43462" "-7.40660000" "-15.23419952" "19.39369965"
"43463" "-6.91940022" "-16.44370079" "2.75729990"
"43464" "-6.91230011" "-16.58699989" "3.12680006"
"43465" "-5.66489983" "-16.58939934" "11.75399971"
"43466" "-6.50850010" "-14.21790028" "13.34969997"
"43467" "-8.26959991" "-16.33460045" "20.06879997"
"43468" "-7.01119995" "-16.27199936" "0.21820000"
"43469" "-7.01000023" "-16.27479935" "0.33989999"
"43470" "-7.01289988" "-16.28269958" "0.47400001"
"43471" "-7.00299978" "-16.30820084" "1.63160002"
"43472" "-7.00220013" "-16.37400055" "3.68129992"
"43473" "-6.99020004" "-16.36720085" "3.94309998"
"43474" "-6.98859978" "-16.36949921" "4.07730007"
"43475" "-6.99189997" "-16.37770081" "4.20539999"
"43476" "-6.98979998" "-16.37919998" "4.33970022"
"43477" "-6.99020004" "-16.38380051" "4.46129990"
"43478" "-6.98500013" "-16.38139915" "4.59549999"
"43479" "-6.98460007" "-16.38520050" "4.72359991"
"43480" "-6.98649979" "-16.39170074" "4.85190010"
"43481" "-6.98559999" "-16.39469910" "4.98010015"
"43482" "-6.98689985" "-16.40049934" "5.10860014"
"43483" "-6.98549986" "-16.40270042" "5.23680019"
"43484" "-6.98110008" "-16.40130043" "5.37130022"
"43485" "-6.98490000" "-16.45590019" "6.92719984"
"43486" "-9.32779980" "-17.32719994" "12.35089970"
"43487" "-6.09679985" "-17.76609993" "14.74950027"
"43488" "-8.00259972" "-16.97080040" "9.78020000"
"43489" "-7.36350012" "-15.13409996" "14.55039978"
"43490" "-4.86579990" "-18.34189987" "14.71730042"
"43491" "-7.11530018" "-16.52459908" "13.97019958"
"43492" "-8.74059963" "-16.06780052" "13.91709995"
"43493" "-8.15740013" "-15.43280029" "15.85280037"
"43494" "-7.00860023" "-18.62789917" "13.08990002"
"43495" "-6.21680021" "-17.64170074" "14.41119957"
"43496" "-7.19430017" "-16.38069916" "12.02670002"
"43497" "-9.08240032" "-16.93490028" "13.16359997"
"43498" "-4.72230005" "-16.34690094" "11.47169971"
"43499" "-6.55319977" "-18.02849960" "10.76399994"
"43500" "-7.24650002" "-15.46389961" "13.90009975"
"43501" "-6.87349987" "-14.24960041" "13.69540024"
"43502" "-5.30590010" "-16.56180000" "11.60120010"
"43503" "-9.08189964" "-16.84429932" "16.60219955"
"43504" "-9.49629974" "-17.32299995" "12.09850025"
"43505" "-7.55910015" "-15.24569988" "19.58510017"
"43506" "-7.76690006" "-15.99530029" "15.84920025"
"43507" "-7.02899981" "-16.35799980" "12.53069973"
"43508" "-7.00419998" "-16.46010017" "15.57670021"
"43509" "-7.95669985" "-16.53770065" "10.45670033"
"43510" "-6.65700006" "-14.33040047" "13.65159988"
"43511" "-7.28109980" "-17.27039909" "14.25080013"
"43512" "-6.98360014" "-16.59230042" "10.92140007"
"43513" "-7.61840010" "-16.07010078" "21.83919907"
"43514" "-7.11990023" "-16.33379936" "19.19969940"
"43515" "-7.61730003" "-16.06349945" "15.73110008"
"43516" "-7.72809982" "-16.51609993" "10.49300003"
"43517" "-7.04869986" "-16.56529999" "8.72570038"
"43518" "-7.51410007" "-15.25549984" "19.66020012"
"43519" "-5.90560007" "-16.29560089" "12.20269966"
"43520" "-7.02279997" "-16.41150093" "3.01040006"
"43521" "-6.78459978" "-16.62350082" "12.89550018"
"43522" "-7.01210022" "-16.40539932" "8.20699978"
"43523" "-7.14130020" "-16.37100029" "5.13619995"
"43524" "-7.16459990" "-15.95849991" "19.76530075"
"43525" "-5.93979979" "-15.93799973" "12.91769981"
"43526" "-6.94929981" "-16.47540092" "6.26789999"
"43527" "-7.09800005" "-16.30830002" "2.21180010"
"43528" "-7.21140003" "-16.24850082" "12.31680012"
"43529" "-7.19740009" "-16.25580025" "8.30760002"
"43530" "-7.09679985" "-16.35029984" "8.30039978"
"43531" "-6.16610003" "-16.37140083" "12.12180042"
"43532" "-5.86679983" "-17.55719948" "15.05430031"
"43533" "-6.99450016" "-16.38220024" "3.82789993"
"43534" "-7.17280006" "-16.34670067" "10.64280033"
"43535" "-7.20930004" "-16.35320091" "12.06180000"
"43536" "-6.90740013" "-14.93000031" "14.34959984"
"43537" "-5.94099998" "-16.30909920" "12.20720005"
"43538" "-10.12950039" "-16.99939919" "12.53369999"
"43539" "-9.26399994" "-15.86229992" "13.91409969"
"43540" "-6.88530016" "-15.29129982" "14.51350021"
"43541" "-7.03590012" "-16.44289970" "9.57979965"
"43542" "-9.12619972" "-15.54549980" "13.61940002"
"43543" "-7.11920023" "-15.00090027" "14.94050026"
"43544" "-5.46350002" "-14.57670021" "18.45770073"
"43545" "-7.00769997" "-16.43709946" "9.08170033"
"43546" "-7.13089991" "-16.34189987" "12.73429966"
"43547" "-9.43700027" "-15.87329960" "20.05879974"
"43548" "-9.46580029" "-15.63700008" "13.77859974"
"43549" "-7.03079987" "-16.62159920" "12.08189964"
"43550" "-7.19950008" "-16.34620094" "5.72489977"
"43551" "-5.31209993" "-15.36480045" "8.83040047"
"43552" "-8.97560024" "-15.80020046" "13.98079967"
"43553" "-7.09609985" "-16.38050079" "8.11660004"
"43554" "-6.95139980" "-16.37579918" "2.87960005"
"43555" "-6.92850018" "-16.43400002" "4.27010012"
"43556" "-7.00220013" "-16.39319992" "5.72399998"
"43557" "-5.44119978" "-15.95870018" "12.17889977"
"43558" "-7.05019999" "-16.41749954" "13.00489998"
"43559" "-9.44550037" "-17.10199928" "12.65330029"
"43560" "-5.53809977" "-14.89579964" "18.24889946"
"43561" "-5.28369999" "-17.31310081" "19.30130005"
"43562" "-7.38240004" "-16.17359924" "15.33349991"
"43563" "-8.75819969" "-15.68980026" "21.87739944"
"43564" "-7.01560020" "-16.38170052" "19.27499962"
"43565" "-6.58699989" "-15.47480011" "14.44670010"
"43566" "-6.93860006" "-16.41810036" "0.15510000"
"43567" "-7.07509995" "-16.30410004" "2.26169991"
"43568" "-6.98960018" "-16.35610008" "2.18260002"
"43569" "-6.93279982" "-16.41340065" "0.46630001"
"43570" "-9.39910030" "-17.17250061" "12.32730007"
"43571" "-5.56820011" "-17.81480026" "14.90120029"
"43572" "-6.97079992" "-16.49659920" "9.64150047"
"43573" "-5.17119980" "-15.43280029" "8.89099979"
"43574" "-8.75510025" "-16.70949936" "14.27460003"
"43575" "-6.16009998" "-15.74489975" "13.33510017"
"43576" "-7.07670021" "-16.39049911" "9.55309963"
"43577" "-6.14989996" "-17.51210022" "10.81779957"
"43578" "-8.33959961" "-16.40660095" "9.72360039"
"43579" "-5.32210016" "-18.07150078" "14.51340008"
"43580" "-9.23789978" "-17.19190025" "12.69929981"
"43581" "-5.48750019" "-16.40460014" "11.94670010"
"43582" "-5.60589981" "-16.39299965" "12.02620029"
"43583" "-7.36999989" "-17.64329910" "14.70689964"
"43584" "-6.32170010" "-16.87310028" "15.72879982"
"43585" "-4.96210003" "-16.32220078" "21.73859978"
"43586" "-5.86040020" "-16.26549911" "12.19849968"
"43587" "-6.55280018" "-16.88369942" "12.48989964"
"43588" "-8.12889957" "-16.70529938" "10.18560028"
"43589" "-4.95260000" "-17.77969933" "15.95289993"
"43590" "-6.83249998" "-14.54549980" "13.90670013"
"43591" "-9.04179955" "-16.89080048" "14.01570034"
"43592" "-9.72929955" "-17.02650070" "13.06509972"
"43593" "-5.76789999" "-17.15870094" "19.12269974"
"43594" "-6.68730021" "-16.79339981" "12.42599964"
"43595" "-6.31869984" "-17.69930077" "11.07009983"
"43596" "-5.03389978" "-16.12299919" "11.96850014"
"43597" "-9.01710033" "-15.67090034" "21.94210052"
"43598" "-7.35820007" "-15.76049995" "14.14760017"
"43599" "-7.99790001" "-16.44930077" "10.67660046"
"43600" "-9.64900017" "-16.73920059" "13.53209972"
"43601" "-6.51529980" "-17.39929962" "11.60239983"
"43602" "-10.12660027" "-17.03770065" "12.57439995"
"43603" "-7.43849993" "-16.43600082" "14.65559959"
"43604" "-7.41370010" "-15.18799973" "19.38619995"
"43605" "-9.57040024" "-15.68299961" "13.79950047"
"43606" "-7.04010010" "-16.31139946" "2.43140006"
"43607" "-5.30620003" "-15.41870022" "8.80669975"
"43608" "-4.98059988" "-16.33900070" "11.27810001"
"43609" "-5.01859999" "-16.34199905" "11.41320038"
"43610" "-5.05049992" "-16.33429909" "11.54590034"
"43611" "-7.65859985" "-16.67550087" "20.95350075"
"43612" "-6.93389988" "-16.38369942" "0.10550000"
"43613" "-7.02169991" "-16.31209946" "2.96059990"
"43614" "-6.09940004" "-17.19429970" "8.78520012"
"43615" "-8.25139999" "-16.65419960" "9.83580017"
"43616" "-6.04220009" "-16.23859978" "12.14050007"
"43617" "-7.59950018" "-16.04640007" "12.05760002"
"43618" "-10.05510044" "-17.25979996" "12.09179974"
"43619" "-7.94950008" "-17.48119926" "14.38729954"
"43620" "-4.64359999" "-18.30209923" "15.82509995"
"43621" "-7.09679985" "-15.51490021" "21.50609970"
"43622" "-7.05329990" "-16.34180069" "3.39720011"
"43623" "-7.11250019" "-16.37350082" "8.15610027"
"43624" "-8.05970001" "-16.57550049" "10.30099964"
"43625" "-8.17730045" "-16.54319954" "10.38039970"
"43626" "-9.96140003" "-17.19039917" "13.06739998"
"43627" "-5.88409996" "-16.47719955" "18.97960091"
"43628" "-5.99060011" "-16.38829994" "12.18719959"
"43629" "-9.23799992" "-16.67499924" "14.66380024"
"43630" "-9.95079994" "-17.09140015" "13.41909981"
"43631" "-5.62979984" "-16.59440041" "11.67969990"
"43632" "-4.92040014" "-16.24060059" "12.02900028"
"43633" "-6.71019983" "-14.26500034" "13.63630009"
"43634" "-9.57900047" "-15.57499981" "13.82059956"
"43635" "-6.95090008" "-16.45359993" "10.36970043"
"43636" "-5.03730011" "-15.51220036" "9.24680042"
"43637" "-5.04670000" "-15.46920013" "9.12110043"
"43638" "-8.09189987" "-16.86770058" "10.15709972"
"43639" "-7.17080021" "-16.38269997" "4.16650009"
"43640" "-7.13710022" "-16.35470009" "4.04360008"
"43641" "-7.03399992" "-16.37509918" "11.51760006"
"43642" "-6.99249983" "-16.41340065" "11.39039993"
"43643" "-5.58160019" "-16.56459999" "11.69369984"
"43644" "-6.94210005" "-16.43330002" "4.84460020"
"43645" "-6.94369984" "-16.54540062" "4.73050022"
"43646" "-9.08780003" "-16.81200027" "13.48019981"
"43647" "-8.93060017" "-16.74320030" "13.33559990"
"43648" "-7.05749989" "-16.44190025" "13.53890038"
"43649" "-7.07889986" "-16.31320000" "5.46089983"
"43650" "-8.18229961" "-17.57419968" "12.89009953"
"43651" "-7.01210022" "-16.44400024" "9.09659958"
"43652" "-7.09089994" "-16.33259964" "6.06400013"
"43653" "-7.09499979" "-16.33390045" "12.34529972"
"43654" "-7.02990007" "-16.34539986" "5.37340021"
"43655" "-7.22569990" "-16.25119972" "1.33650005"
"43656" "-7.20419979" "-16.32399940" "5.87760019"
"43657" "-10.08119965" "-17.09560013" "13.03540039"
"43658" "-8.19970036" "-16.64749908" "10.16600037"
"43659" "-7.13329983" "-16.34980011" "10.32180023"
"43660" "-8.04920006" "-17.34970093" "13.57489967"
"43661" "-6.79729986" "-16.04470062" "13.26650047"
"43662" "-7.12540007" "-16.37400055" "16.46800041"
"43663" "-8.27060032" "-16.49419975" "19.67440033"
"43664" "-8.89610004" "-16.37910080" "14.77499962"
"43665" "-7.03929996" "-16.29540062" "0.80849999"
"43666" "-7.01130009" "-16.37010002" "4.51520014"
"43667" "-6.96640015" "-16.48380089" "6.43410015"
"43668" "-7.22209978" "-16.39319992" "6.74139977"
"43669" "-6.60669994" "-16.45549965" "10.17920017"
"43670" "-9.14789963" "-17.26770020" "12.60770035"
"43671" "-6.96250010" "-14.14420033" "13.64120007"
"43672" "-9.36740017" "-15.77670002" "13.51889992"
"43673" "-4.60960007" "-15.89739990" "-1.01250005"
"43674" "-6.93429995" "-16.45019913" "4.61980009"
"43675" "-7.00750017" "-16.35140038" "4.68720007"
"43676" "-7.19099998" "-16.43309975" "4.76240015"
"43677" "-5.04230022" "-16.32950020" "11.35729980"
"43678" "-8.60109997" "-16.82640076" "13.62670040"
"43679" "-7.71630001" "-17.18680000" "18.28109932"
"43680" "-7.11219978" "-16.34799957" "3.17190003"
"43681" "-6.93979979" "-16.44429970" "7.28459978"
"43682" "-7.05009985" "-16.37770081" "7.31969976"
"43683" "-6.66120005" "-16.46439934" "11.44550037"
"43684" "-8.24709988" "-15.58839989" "13.41359997"
"43685" "-6.96449995" "-16.51829910" "5.70370007"
"43686" "-7.23920012" "-16.59000015" "20.30109978"
"43687" "-7.02139997" "-16.46220016" "13.98499966"
"43688" "-9.82830048" "-17.12949944" "12.42280006"
"43689" "-8.91409969" "-16.78420067" "13.20899963"
"43690" "-7.01459980" "-16.34869957" "2.96970010"
"43691" "-7.04339981" "-16.37000084" "8.96980000"
"43692" "-7.05499983" "-16.28569984" "0.68379998"
"43693" "-7.51679993" "-13.56910038" "-1.00010002"
"43694" "-9.46399975" "-16.59910011" "14.79230022"
"43695" "-7.07940006" "-16.31529999" "3.20889997"
"43696" "-7.00400019" "-16.40699959" "3.13439989"
"43697" "-10.28639984" "-16.91990089" "14.61310005"
"43698" "-7.95970011" "-17.90029907" "13.71119976"
"43699" "-10.18490028" "-17.25040054" "11.96059990"
"43700" "-8.28890038" "-16.59309959" "10.16959953"
"43701" "-6.99910021" "-16.83049965" "10.04199982"
"43702" "-10.33660030" "-17.14929962" "12.21160030"
"43703" "-9.40470028" "-16.82850075" "13.72830009"
"43704" "-7.38049984" "-16.28879929" "12.21220016"
"43705" "-6.53100014" "-15.71240044" "19.61940002"
"43706" "-7.15199995" "-16.38750076" "16.13459969"
"43707" "-6.28420019" "-15.53569984" "19.45649910"
"43708" "-7.16429996" "-16.23789978" "0.67970002"
"43709" "-7.20860004" "-16.34659958" "5.53369999"
"43710" "-8.96370029" "-17.06620026" "12.65610027"
"43711" "-9.33269978" "-17.07979965" "13.19289970"
"43712" "-9.65660000" "-16.85460091" "13.82320023"
"43713" "-6.94420004" "-16.39900017" "3.82229996"
"43714" "-5.25549984" "-18.06739998" "14.98009968"
"43715" "-7.13889980" "-16.40730095" "13.17430019"
"43716" "-8.82759953" "-17.02179909" "12.59300041"
"43717" "-10.37080002" "-17.51560020" "11.80939960"
"43718" "-7.94719982" "-17.27050018" "14.40499973"
"43719" "-9.65279961" "-17.02050018" "13.69369984"
"43720" "-7.19439983" "-16.41259956" "10.06820011"
"43721" "-6.08459997" "-15.62390041" "19.55680084"
"43722" "-6.34940004" "-16.93079948" "15.49180031"
"43723" "-6.44460011" "-14.94979954" "20.86210060"
"43724" "-6.51739979" "-17.03149986" "12.57600021"
"43725" "-10.23009968" "-17.19969940" "12.55939960"
"43726" "-7.17189980" "-16.20179939" "0.29449999"
"43727" "-8.64999962" "-17.01009941" "12.95559978"
"43728" "-5.95940018" "-16.11969948" "12.70300007"
"43729" "-5.02750015" "-16.29170036" "11.83430004"
"43730" "-6.86450005" "-16.92989922" "9.55459976"
"43731" "-6.53420019" "-16.98010063" "9.26900005"
"43732" "-6.97760010" "-16.42589951" "20.45569992"
"43733" "-9.24720001" "-16.97649956" "13.02929974"
"43734" "-8.69439983" "-17.02009964" "12.68500042"
"43735" "-9.12800026" "-16.81620026" "13.52910042"
"43736" "-7.21239996" "-16.86610031" "17.53289986"
"43737" "-8.28549957" "-17.53800011" "13.26679993"
"43738" "-8.25739956" "-16.68720055" "10.17329979"
"43739" "-6.75089979" "-16.78700066" "12.65219975"
"43740" "-7.04059982" "-16.59959984" "6.87090015"
"43741" "-7.21309996" "-16.35320091" "16.67359924"
"43742" "-7.10449982" "-16.33620071" "5.33890009"
"43743" "-7.99359989" "-17.02260017" "9.67640018"
"43744" "-6.40240002" "-17.29240036" "12.12539959"
"43745" "-8.28579998" "-16.51519966" "10.14140034"
"43746" "-6.83890009" "-16.63240051" "12.76060009"
"43747" "-9.22749996" "-17.13159943" "12.89089966"
"43748" "-9.60830021" "-16.93720055" "13.32479954"
"43749" "-9.13430023" "-17.45470047" "12.51760006"
"43750" "-6.55819988" "-17.17869949" "15.83049965"
"43751" "-7.14709997" "-16.38699913" "3.61420012"
"43752" "-4.42040014" "-14.60729980" "-0.24600001"
"43753" "-7.01210022" "-16.36809921" "5.06699991"
"43754" "-6.95319986" "-16.41080093" "4.95149994"
"43755" "-8.19060040" "-16.91080093" "10.42730045"
"43756" "-7.13439989" "-16.30500031" "5.85099983"
"43757" "-8.25489998" "-16.41880035" "10.33559990"
"43758" "-6.82900000" "-16.64240074" "12.80160046"
"43759" "-9.57940006" "-17.29439926" "12.16720009"
"43760" "-7.10620022" "-16.39170074" "7.30999994"
"43761" "-7.21290016" "-16.28179932" "0.33980000"
"43762" "-10.28789997" "-17.07780075" "13.56099987"
"43763" "-6.77269983" "-15.92899990" "13.47070026"
"43764" "-8.41040039" "-16.58970070" "9.81709957"
"43765" "-7.19509983" "-16.38500023" "10.32059956"
"43766" "-5.93209982" "-15.51369953" "19.23530006"
"43767" "-10.25039959" "-17.27160072" "11.90579987"
"43768" "-9.66250038" "-17.16419983" "12.42689991"
"43769" "-7.09070015" "-16.47030067" "12.05469990"
"43770" "-5.49399996" "-17.90859985" "14.91969967"
"43771" "-7.92409992" "-17.35079956" "14.48540020"
"43772" "-10.26439953" "-17.11849976" "12.69470024"
"43773" "-6.72329998" "-14.25459957" "13.32940006"
"43774" "-7.00379992" "-16.41710091" "2.86989999"
"43775" "-7.02220011" "-16.37229919" "3.00259995"
"43776" "-5.20480013" "-15.42029953" "8.98849964"
"43777" "-9.07719994" "-16.70739937" "14.54259968"
"43778" "-7.01160002" "-16.51889992" "7.04400015"
"43779" "-6.91359997" "-16.45330048" "5.78020000"
"43780" "-7.11119986" "-16.44809914" "7.77899981"
"43781" "-6.92019987" "-14.35249996" "13.75189972"
"43782" "-7.10710001" "-16.31419945" "2.60549998"
"43783" "-5.86170006" "-16.30019951" "9.86820030"
"43784" "-7.04470015" "-16.41379929" "8.89420033"
"43785" "-5.48710012" "-18.19709969" "14.53409958"
"43786" "-7.05730009" "-16.44639969" "10.51249981"
"43787" "-5.58869982" "-15.59130001" "12.96930027"
"43788" "-6.33839989" "-15.96599960" "13.40559959"
"43789" "-8.08059978" "-17.28879929" "14.40489960"
"43790" "-7.19010019" "-14.50059986" "13.97840023"
"43791" "-4.69859982" "-15.23079967" "-0.20690000"
"43792" "-7.11980009" "-16.28899956" "-0.07350000"
"43793" "-7.08559990" "-16.30760002" "2.76670003"
"43794" "-6.04320002" "-16.66360092" "18.79339981"
"43795" "-6.49310017" "-16.89900017" "19.01199913"
"43796" "-5.57420015" "-14.86639977" "18.18099976"
"43797" "-6.97690010" "-16.43829918" "7.77010012"
"43798" "-6.30319977" "-17.52429962" "15.00070000"
"43799" "-6.14319992" "-17.44079971" "11.71080017"
"43800" "-8.04959965" "-18.56520081" "13.24180031"
"43801" "-7.04829979" "-16.45969963" "12.64620018"
"43802" "-6.08269978" "-17.27549934" "16.22879982"
"43803" "-8.05900002" "-17.16480064" "14.72169971"
"43804" "-6.32149982" "-17.29730034" "11.92829990"
"43805" "-7.27950001" "-16.32480049" "10.57400036"
"43806" "-7.06269979" "-16.38619995" "6.76310015"
"43807" "-7.09609985" "-16.36499977" "4.71120024"
"43808" "-7.00909996" "-16.49029922" "10.63969994"
"43809" "-8.19260025" "-17.83670044" "13.00389957"
"43810" "-9.55840015" "-17.16979980" "13.02260017"
"43811" "-9.31630039" "-15.82489967" "14.03160000"
"43812" "-6.72809982" "-14.27750015" "13.45489979"
"43813" "-9.61240005" "-17.16620064" "12.54300022"
"43814" "-8.26990032" "-17.80940056" "12.79749966"
"43815" "-7.02829981" "-16.36750031" "5.22569990"
"43816" "-8.69769955" "-16.01160049" "13.91300011"
"43817" "-7.10459995" "-16.34329987" "6.35589981"
"43818" "-7.04879999" "-16.40570068" "6.24119997"
"43819" "-7.32210016" "-15.92700005" "14.05930042"
"43820" "-7.78929996" "-16.52249908" "10.40970039"
"43821" "-5.28770018" "-15.96430016" "12.18000031"
"43822" "-5.00349998" "-16.33950043" "11.84490013"
"43823" "-7.17399979" "-16.36770058" "17.24959946"
"43824" "-8.77460003" "-16.93939972" "12.96420002"
"43825" "-6.28119993" "-17.61039925" "14.89389992"
"43826" "-6.16750002" "-17.67550087" "14.82069969"
"43827" "-7.18310022" "-16.34169960" "10.39999962"
"43828" "-7.34329987" "-16.36230087" "11.96129990"
"43829" "-7.05070019" "-16.48439980" "10.43879986"
"43830" "-5.50579977" "-15.60490036" "12.90180016"
"43831" "-5.39319992" "-15.99450016" "10.06040001"
"43832" "-7.03289986" "-16.32430077" "3.92969990"
"43833" "-9.90520000" "-15.98390007" "17.11820030"
"43834" "-6.66750002" "-16.02070045" "17.27379990"
"43835" "-5.71960020" "-17.86300087" "14.88529968"
"43836" "-8.10389996" "-16.81669998" "10.22309971"
"43837" "-7.56099987" "-16.37879944" "13.84850025"
"43838" "-7.20319986" "-16.42709923" "10.01210022"
"43839" "-7.10809994" "-16.43370056" "10.11940002"
"43840" "-9.99330044" "-17.12859917" "12.51760006"
"43841" "-9.78040028" "-17.12980080" "12.74250031"
"43842" "-9.47200012" "-16.95569992" "12.91510010"
"43843" "-5.45179987" "-16.38640022" "11.89109993"
"43844" "-6.08949995" "-16.49209976" "18.85650063"
"43845" "-5.97119999" "-16.45400047" "18.95610046"
"43846" "-5.82229996" "-17.69219971" "11.49790001"
"43847" "-5.06300020" "-16.22179985" "12.00640011"
"43848" "-7.17110014" "-16.42200089" "13.70849991"
"43849" "-7.21369982" "-16.41060066" "13.84689999"
"43850" "-5.52320004" "-15.44880009" "19.32169914"
"43851" "-7.11569977" "-16.47069931" "13.16189957"
"43852" "-5.62300014" "-17.63319969" "15.73429966"
"43853" "-5.66890001" "-15.93739986" "12.58790016"
"43854" "-7.09009981" "-16.43020058" "11.82909966"
"43855" "-10.18360043" "-17.23609924" "12.16629982"
"43856" "-6.47520018" "-16.33959961" "16.93519974"
"43857" "-4.90789986" "-16.49589920" "11.41629982"
"43858" "-7.15000010" "-16.39150047" "12.26179981"
"43859" "-6.52740002" "-16.34930038" "16.70980072"
"43860" "-9.59379959" "-16.61149979" "14.75500011"
"43861" "-6.60020018" "-16.86149979" "12.65880013"
"43862" "-9.49330044" "-16.84420013" "14.53880024"
"43863" "-4.94729996" "-16.25460052" "12.05879974"
"43864" "-7.01280022" "-16.40649986" "8.99510002"
"43865" "-9.19589996" "-16.96360016" "13.44779968"
